N,effect,t_design,power,effect_estimate,prob_effect,sd_effect_estimate
35,1.3,3,1,0.211609243277271,0.9755,0.110811401478441
50,1.3,3,0,0.182742261634753,0.973,0.0937542547297476
65,1.3,3,0,0.167261641830754,0.9745,0.0860719020604958
15,1.5,3,1,0.374122470751994,0.9905,0.153962879747617
35,1.5,3,1,0.422447907028031,0.998,0.136698310142012
50,1.5,3,1,0.320093211031477,1,0.0686981482071737
65,1.5,3,1,0.338539874016556,1,0.0906944683703516
15,1.3,4,1,0.494983839532086,0.992,0.203455922388619
35,1.3,4,0,0.0822993969643607,0.7845,0.1118002253156
50,1.3,4,1,0.264286813192943,0.995,0.102931899594915
65,1.3,4,0,0.0153197407108279,0.568,0.0822981373238366
15,1.5,4,0,-0.0122379271128858,0.4865,0.243522035303526
35,1.5,4,1,0.31010545573503,0.9985,0.102780237200181
50,1.5,4,1,0.269553956689339,0.9905,0.115769760136303
65,1.5,4,1,0.255545803449651,0.999,0.0848738081321158
50,1,1,0,0.0649362702953577,0.76,0.091568735585113
15,1.3,1,0,0.200432444321489,0.889,0.171608784833722
35,1.3,1,0,0.170456801589736,0.949,0.104938449645149
50,1.3,1,1,0.218037451490118,0.994,0.0845502501367556
65,1.3,1,1,0.196201974803249,0.9955,0.0768543720194799
15,1.5,1,0,0.1942782619929,0.874,0.174327965155157
35,1.5,1,0,0.175954140237103,0.952,0.106556496000745
50,1.5,1,1,0.372080604266615,1,0.086791619221913
65,1.5,1,1,0.430256650431797,1,0.0739299823747572
15,1.3,2,1,0.341565570353923,0.9925,0.136370522297323
35,1.3,2,0,0.102858979825473,0.863,0.0952249114623575
50,1.3,2,1,0.183934848037914,0.9755,0.0944937527616164
65,1.3,2,1,0.176275455079643,0.9845,0.0844420756565231
15,1.5,2,1,0.475496439544522,1,0.136472128027891
35,1.5,2,1,0.34844226348473,0.9995,0.0975900427553451
50,1.5,2,1,0.164579367674976,0.989,0.0717083368181297
65,1.5,2,1,0.299020367930883,1,0.0749437738983471
15,1.3,3,0,0.0315165611543607,0.5955,0.136361904468774
35,1.3,3,0,0.0481042047487907,0.6625,0.114190252784414
50,1.3,3,0,0.124767413705257,0.9045,0.0970418459344856
65,1.3,3,1,0.228567773365262,1,0.0694629428384731
15,1.5,3,0,0.228183810401791,0.9005,0.179492448851093
35,1.5,3,1,0.318613069942901,0.995,0.116962731560138
50,1.5,3,0,0.154272670587171,0.908,0.113227130237797
65,1.5,3,1,0.274524944605144,0.9985,0.0886117657301337
15,1.3,4,0,0.167555307515586,0.882,0.146667550447937
35,1.3,4,0,0.0104030359508411,0.5205,0.109129891981106
50,1.3,4,0,0.0485790106524559,0.6835,0.0950565399997406
65,1.3,4,1,0.247236216954724,0.9945,0.0980273927285868
15,1.5,4,0,0.30441499143498,0.906,0.237145473529013
35,1.5,4,1,0.290783158979974,0.9935,0.130362539406592
50,1.5,4,1,0.1922254214226,0.985,0.0906323966062313
65,1.5,4,1,0.403818010776995,1,0.0996217597025955
50,1,1,0,0.0228509011087968,0.5865,0.103591989776251
15,1.3,1,1,0.288733996116535,0.994,0.117263463899027
35,1.3,1,0,0.110678403027215,0.843,0.116784245380276
50,1.3,1,1,0.298417033028771,0.9975,0.0955869775098048
65,1.3,1,1,0.209295642952047,0.9935,0.0804098640131087
15,1.5,1,1,0.542927092765614,0.9995,0.165786139353665
35,1.5,1,1,0.290314959175902,0.994,0.109112077873316
50,1.5,1,1,0.275325487118469,0.9995,0.083323204991318
65,1.5,1,1,0.219843937943492,0.9945,0.0828077692547958
15,1.3,2,0,0.0517901132964884,0.6235,0.160727661186342
35,1.3,2,1,0.25375673261223,0.9865,0.113867016408522
50,1.3,2,0,0.134618507519294,0.96,0.0776786352101149
65,1.3,2,0,0.0658420879063775,0.824,0.0698509848770218
15,1.5,2,1,0.561259428492112,1,0.157809120437593
35,1.5,2,0,0.164240640840734,0.9595,0.0984479427035165
50,1.5,2,1,0.271837220158287,0.9985,0.073713712284243
65,1.5,2,1,0.452174428409154,1,0.0750560359559413
15,1.3,3,0,0.0475286192010476,0.5855,0.237613409968107
35,1.3,3,0,0.0963756441768013,0.8,0.11751624943935
50,1.3,3,1,0.262396050688929,0.9975,0.0933093160598563
65,1.3,3,1,0.178353688916446,0.99,0.0761818594908044
15,1.5,3,0,0.181557762359646,0.897,0.143060257115181
35,1.5,3,1,0.508616902437038,1,0.113491396545905
50,1.5,3,1,0.236289584751824,0.9915,0.0940322553055568
65,1.5,3,1,0.211401420556529,0.9945,0.084236582574523
15,1.3,4,0,-0.264378025068903,0.162,0.267760588325072
35,1.3,4,1,0.210438213000633,0.978,0.104104998268845
50,1.3,4,1,0.212017091199059,0.9915,0.0871524221235879
65,1.3,4,0,0.133881140655425,0.965,0.0744120740222659
15,1.5,4,1,0.382174165977174,0.9815,0.183486076453165
35,1.5,4,1,0.48202014359687,1,0.105503008608569
50,1.5,4,1,0.41020798399573,1,0.0988756167352698
65,1.5,4,1,0.325741230698355,1,0.0813882934464972
50,1,1,0,-0.141321764959974,0.019,0.067858563885328
15,1.3,1,1,0.405658400668548,0.9885,0.172192111162115
35,1.3,1,0,0.145703390588458,0.936,0.0990851724871339
50,1.3,1,0,0.128872297995719,0.9175,0.0921743868247057
65,1.3,1,1,0.338583466844693,1,0.0663730331473854
15,1.5,1,0,0.272550091560219,0.947,0.171481531262344
35,1.5,1,1,0.269447325345743,0.996,0.105499730642676
50,1.5,1,1,0.299372190169665,0.999,0.0980436615878059
65,1.5,1,1,0.293143311344023,1,0.07113100319253
15,1.3,2,0,0.0150808325602851,0.555,0.14889772891319
35,1.3,2,0,0.0927376331704457,0.7735,0.122131458295096
50,1.3,2,0,0.0553589655476986,0.76,0.0811586208396878
65,1.3,2,1,0.161125457220559,0.987,0.0735966571136861
15,1.5,2,0,0.238712511867392,0.9355,0.160479285315653
35,1.5,2,1,0.367964688120984,1,0.104479106490572
50,1.5,2,1,0.230204103232009,0.9985,0.082325259913201
65,1.5,2,1,0.215304343004041,1,0.0720089130789086
15,1.3,3,0,0.243624177667658,0.8835,0.212899740635924
35,1.3,3,0,0.101177277078442,0.842,0.101968278675276
50,1.3,3,1,0.207933524633751,0.979,0.101813307425248
65,1.3,3,1,0.38090426262725,0.9995,0.0818528486703439
15,1.5,3,0,0.157686675830701,0.7895,0.197549953903611
35,1.5,3,1,0.368884163554901,0.9995,0.107853500566005
50,1.5,3,1,0.198378760307931,0.9825,0.0956045730389828
65,1.5,3,1,0.278098952637768,0.9995,0.0895377785092548
15,1.3,4,1,0.306244327040647,0.995,0.124755965464435
35,1.3,4,1,0.255215540427965,0.9915,0.11083444156882
50,1.3,4,0,0.053185643441973,0.732,0.0897727418972218
65,1.3,4,1,0.277719012600333,1,0.0810672910856978
15,1.5,4,1,0.490542626765735,0.9995,0.145635187497685
35,1.5,4,1,0.472222243460593,1,0.115184832561987
50,1.5,4,0,0.172070986707721,0.969,0.0901891145657547
65,1.5,4,1,0.220348496876468,0.9975,0.0765216801684344
50,1,1,0,-0.0373987636579381,0.318,0.0776230224809914
15,1.3,1,0,0.252369615852423,0.86,0.24407377641017
35,1.3,1,1,0.228258445663923,0.9875,0.096664527569582
50,1.3,1,1,0.20820847455557,0.9795,0.104948011480558
65,1.3,1,0,0.149641092167926,0.971,0.07704237175811
15,1.5,1,0,0.162781897463797,0.8205,0.178576444127253
35,1.5,1,1,0.316401496428323,0.995,0.119859592190665
50,1.5,1,1,0.345845919106663,1,0.0953563251316329
65,1.5,1,1,0.39598926815632,1,0.0652848084396276
15,1.3,2,1,0.402435912870953,0.985,0.185469355407176
35,1.3,2,1,0.361462939743366,0.9995,0.118864684560735
50,1.3,2,1,0.18445027751513,0.986,0.0839328706353297
65,1.3,2,1,0.122988847636849,0.979,0.0610380746224832
15,1.5,2,0,0.268320081655473,0.9425,0.170423941070433
35,1.5,2,0,0.105912555005986,0.8265,0.114114466411859
50,1.5,2,1,0.309860876706603,1,0.0744190876365168
65,1.5,2,1,0.362394171995892,1,0.0723529713101367
15,1.3,3,0,0.318795604397439,0.9215,0.224332388678609
35,1.3,3,1,0.243072048140984,0.988,0.109136960562676
50,1.3,3,1,0.179291524201729,0.996,0.0751635209544379
65,1.3,3,1,0.254799214681879,0.999,0.0801138616906987
15,1.5,3,0,0.293459693847484,0.9,0.216721999595031
35,1.5,3,1,0.524081208394347,1,0.137614184911243
50,1.5,3,1,0.314154307034701,1,0.0925529122063012
65,1.5,3,1,0.235622674975894,0.9995,0.0774992919580341
15,1.3,4,0,0.0121761946378925,0.53,0.164168014950037
35,1.3,4,1,0.305735131617514,0.997,0.118226930993144
50,1.3,4,1,0.236500848641153,0.988,0.106933738231249
65,1.3,4,1,0.151372025855245,0.982,0.0700686396274792
15,1.5,4,0,0.152321074452691,0.8725,0.140704359882355
35,1.5,4,1,0.449609327998957,0.9995,0.140620524109974
50,1.5,4,1,0.416076912053663,1,0.091559537093122
65,1.5,4,1,0.304362861220767,1,0.0910896756058683
50,1,1,0,-0.0947738212730905,0.104,0.0736158663197435
15,1.3,1,0,0.0821632387953558,0.705,0.148973461751075
35,1.3,1,0,0.144968777553313,0.91,0.10609565583962
50,1.3,1,1,0.266262020473366,0.999,0.090736663764692
65,1.3,1,0,0.134271284612463,0.96,0.0744700043470463
15,1.5,1,0,0.315429661089878,0.9675,0.17509002644959
35,1.5,1,1,0.269237544506444,0.989,0.116350871645331
50,1.5,1,1,0.327353259839408,1,0.0673629637700478
65,1.5,1,1,0.371349259292605,1,0.0688346297733827
15,1.3,2,0,0.119221024254179,0.753,0.176640700173455
35,1.3,2,1,0.284134498242023,0.9975,0.0930196160085386
50,1.3,2,1,0.298228707887092,0.998,0.0996278107261763
65,1.3,2,0,0.125626534594026,0.944,0.0816545112366893
15,1.5,2,0,0.296472024466824,0.954,0.180764531835347
35,1.5,2,1,0.339846952040039,1,0.105271605339366
50,1.5,2,1,0.269387134254923,0.9985,0.091358185497528
65,1.5,2,1,0.324262947525721,1,0.0717302051160065
15,1.3,3,0,0.200255239649415,0.8385,0.20414435963801
35,1.3,3,1,0.4318532396539,0.999,0.104605719542706
50,1.3,3,1,0.1993924881999,0.993,0.0834918140779224
65,1.3,3,1,0.219073236279929,0.9965,0.0841722094379261
15,1.5,3,1,0.405930379597808,1,0.118252597767445
35,1.5,3,1,0.349856568302553,1,0.0959282407716132
50,1.5,3,1,0.375107329541096,1,0.0972362588628995
65,1.5,3,1,0.312111844005396,1,0.0779674507587222
15,1.3,4,0,0.204347753934076,0.891,0.170592411323247
35,1.3,4,0,0.209182272580983,0.9435,0.134830638659398
50,1.3,4,1,0.304312561040901,1,0.0917957851321414
65,1.3,4,1,0.357074379281209,0.9995,0.0884949738908526
15,1.5,4,1,0.51489508942497,0.99,0.209719654088229
35,1.5,4,1,0.32608603770092,1,0.0963379211112839
50,1.5,4,1,0.24561545951876,0.9955,0.0920910433030866
65,1.5,4,1,0.29641449556745,0.999,0.0824680082772806
50,1,1,0,0.105949165657409,0.8765,0.0914494176590773
15,1.3,1,1,0.321563035103343,0.9885,0.144116276133013
35,1.3,1,0,0.177865643286053,0.953,0.105915576200214
50,1.3,1,0,0.114554078595543,0.879,0.0977365319302618
65,1.3,1,1,0.265530176127699,1,0.0714009807791414
15,1.5,1,1,0.35409460805382,0.992,0.13821818534326
35,1.5,1,1,0.427008388641624,1,0.0987982962130804
50,1.5,1,1,0.298740183155719,1,0.085769355610381
65,1.5,1,1,0.363594023655492,1,0.0711804720622038
15,1.3,2,0,0.183068578904989,0.8605,0.174547091876846
35,1.3,2,1,0.221728744601033,0.9805,0.106096803110776
50,1.3,2,1,0.21960065262611,0.9945,0.0904359756266995
65,1.3,2,1,0.347987245923872,1,0.0833959298498752
15,1.5,2,0,0.29864662680894,0.973,0.169487418312396
35,1.5,2,1,0.316971267413835,0.999,0.101506989201935
50,1.5,2,1,0.301006466841676,1,0.0813281747940293
65,1.5,2,1,0.336203268652467,1,0.0676492612935801
15,1.3,3,0,0.274863590441226,0.926,0.187826057979479
35,1.3,3,1,0.250829635600933,0.9895,0.111071883423365
50,1.3,3,1,0.298930208530298,0.9975,0.105589656720716
65,1.3,3,1,0.317335940421005,1,0.0799220128070246
15,1.5,3,1,0.385145419747692,0.9885,0.161440723284419
35,1.5,3,1,0.33683930985822,0.996,0.117628069562536
50,1.5,3,1,0.320718702006832,1,0.0825798061503926
65,1.5,3,1,0.369510799760006,1,0.086949047393156
15,1.3,4,0,0.0493166869470736,0.624,0.158652243082824
35,1.3,4,1,0.186211307226345,0.976,0.0961042486492339
50,1.3,4,0,0.0947252172275457,0.864,0.0850634575031789
65,1.3,4,1,0.157904401427626,0.9805,0.0759146169398027
15,1.5,4,0,0.255902596986832,0.9535,0.15693218979763
35,1.5,4,1,0.408121789715782,1,0.110081889962881
50,1.5,4,1,0.290282146029795,0.999,0.0889378087011919
65,1.5,4,1,0.440186711477864,1,0.100912010949553
50,1,1,0,-0.188750957028836,0.0035,0.0701045778571432
15,1.3,1,1,0.504179697780452,0.9905,0.200980064361382
35,1.3,1,0,0.159327496496989,0.9555,0.0950833256389311
50,1.3,1,1,0.232156158230646,0.999,0.0822733830632365
65,1.3,1,1,0.299714425273119,1,0.0647862199034314
15,1.5,1,0,0.0960446648151387,0.777,0.131564766705601
35,1.5,1,0,0.0978817635012419,0.859,0.0905355491798346
50,1.5,1,1,0.227628232468816,0.9985,0.0759946656036238
65,1.5,1,1,0.434577517359936,1,0.0813411138654265
15,1.3,2,0,0.351817344086583,0.9715,0.179743444242904
35,1.3,2,0,0.162220053007425,0.963,0.0908847390971079
50,1.3,2,0,0.179499799774831,0.9735,0.0945593808096717
65,1.3,2,1,0.209478059848535,0.9945,0.0846085242617588
15,1.5,2,1,0.348817711400176,0.99,0.148826914747067
35,1.5,2,1,0.365782161628198,0.999,0.110976807039132
50,1.5,2,0,0.156205313393061,0.9455,0.0976045427112879
65,1.5,2,1,0.358834787237594,1,0.0843498369180601
15,1.3,3,0,-0.0421060227857406,0.3795,0.162204298008772
35,1.3,3,0,0.187741148174286,0.8755,0.159464685491507
50,1.3,3,0,-0.0304111526916189,0.365,0.0888964767641751
65,1.3,3,1,0.285210680650378,0.9995,0.0790173134124752
15,1.5,3,1,0.400801698400578,0.995,0.154982202345462
35,1.5,3,0,0.27513763966535,0.968,0.142826363658666
50,1.5,3,1,0.43252792178558,1,0.10515636943648
65,1.5,3,1,0.422796455988508,1,0.0827540657173746
15,1.3,4,0,0.148650472788871,0.8175,0.174291127784265
35,1.3,4,0,0.00689087736858765,0.5265,0.0956378984073403
50,1.3,4,1,0.175023167793781,0.9805,0.0879319059797179
65,1.3,4,0,0.186554484850404,0.9505,0.109146651932155
15,1.5,4,0,0.104846155517446,0.749,0.158196548220214
35,1.5,4,0,0.180728324814096,0.9615,0.102060690227061
50,1.5,4,0,0.219102329049902,0.9745,0.112394563768566
65,1.5,4,1,0.190628192302857,0.9765,0.0945235019099411
50,1,1,0,-0.0125008924442763,0.439,0.0781472690615741
15,1.3,1,0,0.349667283514175,0.9575,0.199097201578128
35,1.3,1,1,0.329466866612495,1,0.0919508539638955
50,1.3,1,1,0.317285090483766,0.9995,0.091528344040998
65,1.3,1,1,0.23032745648851,1,0.0672545420693254
15,1.5,1,0,0.199872822933045,0.893,0.162853414633002
35,1.5,1,1,0.36728256647389,0.999,0.117353730417815
50,1.5,1,1,0.397463160542467,1,0.0899265958941236
65,1.5,1,1,0.367304020959469,1,0.072206766821786
15,1.3,2,0,0.198016572156636,0.8575,0.19876807725015
35,1.3,2,1,0.318051515423782,1,0.0993048286946766
50,1.3,2,0,0.065563101587818,0.768,0.0928807020872387
65,1.3,2,1,0.174481929947164,0.9815,0.0825749217730473
15,1.5,2,1,0.36630650776424,0.977,0.182320689395173
35,1.5,2,0,0.138631994668044,0.916,0.103261913314188
50,1.5,2,1,0.304406175628341,1,0.0804888294278094
65,1.5,2,1,0.278693692443667,1,0.0783521473826543
15,1.3,3,1,0.498370180880636,1,0.163838970049234
35,1.3,3,0,0.122835240017111,0.87,0.108541945336643
50,1.3,3,1,0.234670396324115,0.988,0.1034446313332
65,1.3,3,1,0.151616053030858,0.9785,0.0737270303305213
15,1.5,3,0,0.246902832357108,0.877,0.219542087635685
35,1.5,3,0,0.1162824281828,0.855,0.11585339918131
50,1.5,3,1,0.329089038391577,1,0.0991790808175726
65,1.5,3,1,0.298151707752412,1,0.0768446426099229
15,1.3,4,0,0.214863314299182,0.858,0.206280240041587
35,1.3,4,0,0.152489498921566,0.873,0.133868823399545
50,1.3,4,0,0.168393274456297,0.9745,0.0893953490483867
65,1.3,4,1,0.167944756100274,0.975,0.0852632659735008
15,1.5,4,1,0.82100826734001,1,0.174024226095994
35,1.5,4,0,0.167753424386596,0.9225,0.118605433187593
50,1.5,4,1,0.258985693497106,0.9915,0.107007975444193
65,1.5,4,1,0.360159916590763,1,0.0815662021142811
50,1,1,1,0.197933696509531,0.981,0.0936328086928734
15,1.3,1,1,0.45542895655028,0.9985,0.148093242148287
35,1.3,1,0,0.174779219260524,0.97,0.0936024101185087
50,1.3,1,1,0.305692722505479,0.999,0.0868004302088453
65,1.3,1,0,0.119734480731084,0.946,0.0752584372944021
15,1.5,1,0,0.201307140246012,0.924,0.144260949668167
35,1.5,1,1,0.338473356924687,0.9995,0.10067249569227
50,1.5,1,1,0.329171096779169,1,0.0909465897885011
65,1.5,1,1,0.222052563673947,1,0.0692279737271153
15,1.3,2,1,0.462823324231873,0.983,0.197013466375615
35,1.3,2,0,0.0368331867649779,0.626,0.119854293041884
50,1.3,2,1,0.225595541649332,0.9975,0.0810993267043638
65,1.3,2,1,0.247962489721066,1,0.0819494191221392
15,1.5,2,0,0.34173263695569,0.9735,0.180484478013367
35,1.5,2,1,0.318965088487887,1,0.095118069200672
50,1.5,2,0,0.177231042516039,0.957,0.101641659197387
65,1.5,2,1,0.263205069289594,0.999,0.0717885987912306
15,1.3,3,0,0.0819265859347709,0.699,0.161312994629753
35,1.3,3,0,0.157255847485533,0.9295,0.10979955785064
50,1.3,3,0,0.100794292492754,0.9165,0.0756999343021351
65,1.3,3,0,0.118250000505792,0.956,0.0666011448614775
15,1.5,3,0,0.140440523110097,0.8235,0.157731333049848
35,1.5,3,1,0.206419871704635,0.982,0.0994537760484828
50,1.5,3,1,0.344153295824071,1,0.0852620868612136
65,1.5,3,0,0.161552063829783,0.9685,0.08953268321836
15,1.3,4,0,0.216799147284651,0.9065,0.166048081726191
35,1.3,4,1,0.265593705762338,0.981,0.119281106557905
50,1.3,4,1,0.458162728613957,1,0.105311918365585
65,1.3,4,1,0.227673690173229,0.9965,0.0845578630696438
15,1.5,4,0,0.324037225298475,0.9535,0.192638875817697
35,1.5,4,1,0.305780205848337,0.9975,0.112915287667353
50,1.5,4,1,0.304247766701421,0.9995,0.0946694228359611
65,1.5,4,1,0.462291626673645,1,0.0983814933246085
50,1,1,0,0.0203497713170038,0.602,0.0740248888486516
15,1.3,1,0,-0.0212938747463097,0.4245,0.114848371242392
35,1.3,1,1,0.268299855101566,0.991,0.112996085597874
50,1.3,1,1,0.225657630119089,0.989,0.0985338573011804
65,1.3,1,0,0.128071077671778,0.9465,0.0790468540171597
15,1.5,1,1,0.668261040355468,1,0.13385530934172
35,1.5,1,1,0.275329163745027,0.999,0.0905522024550647
50,1.5,1,1,0.332611117019741,1,0.0874954439905614
65,1.5,1,1,0.265503142649403,1,0.0702115409920486
15,1.3,2,0,0.0352978518085125,0.59,0.145280594324555
35,1.3,2,1,0.377522105422514,0.9975,0.129174632694466
50,1.3,2,1,0.265885073182934,0.9975,0.0942873562508258
65,1.3,2,1,0.328161264894432,1,0.081045985016609
15,1.5,2,0,0.208016029240645,0.874,0.183775649240109
35,1.5,2,1,0.218779118309425,0.9965,0.0827595949889324
50,1.5,2,1,0.316958656618705,1,0.0940748768111561
65,1.5,2,1,0.423955113137602,1,0.0833267641953344
15,1.3,3,1,0.379125415197458,0.9825,0.183904528979728
35,1.3,3,1,0.197378969989916,0.9795,0.0956462006821346
50,1.3,3,1,0.23277682159059,0.9935,0.0886786290374608
65,1.3,3,0,0.125049348590057,0.9315,0.0862558091663399
15,1.5,3,0,0.349590419584562,0.9605,0.190063417259492
35,1.5,3,1,0.233427954403391,0.983,0.117838556634393
50,1.5,3,1,0.231705682728795,0.997,0.0848185223209182
65,1.5,3,1,0.191016042926671,0.993,0.0775240969897251
15,1.3,4,0,0.245801828364529,0.9585,0.141295913952597
35,1.3,4,0,0.166225419288275,0.9245,0.115808250134389
50,1.3,4,0,0.11704394255323,0.912,0.0873485556738427
65,1.3,4,1,0.201894446086601,0.9965,0.0775148793131386
15,1.5,4,1,0.399930123829651,0.9935,0.161771362508554
35,1.5,4,1,0.468283574117202,1,0.113821544504913
50,1.5,4,0,0.195674183098649,0.964,0.108011629697457
65,1.5,4,1,0.343914092374788,1,0.0764246371399492
50,1,1,0,-0.0793652805028804,0.1875,0.0866297029237535
15,1.3,1,1,0.227023562392894,0.9815,0.116220565076213
35,1.3,1,0,0.011024092257382,0.5375,0.10197780168677
50,1.3,1,0,0.134175799052541,0.9455,0.0865794705979712
65,1.3,1,1,0.17562310199731,0.9935,0.0699893613897232
15,1.5,1,1,0.336761408972908,0.9975,0.122930489985234
35,1.5,1,1,0.423514899207443,1,0.114307887751453
50,1.5,1,1,0.290116193451958,1,0.0785379863569291
65,1.5,1,1,0.236390136045918,0.9985,0.0779067334337554
15,1.3,2,0,0.185194723318822,0.819,0.228082449153626
35,1.3,2,1,0.293810880521893,0.996,0.109917773341219
50,1.3,2,1,0.33119317544251,0.9995,0.100514889153038
65,1.3,2,1,0.172664213369266,0.9765,0.0864588134609328
15,1.5,2,1,0.37754744680576,0.9805,0.180732128012036
35,1.5,2,1,0.447508772792292,1,0.108769916313841
50,1.5,2,1,0.200873031340922,0.9795,0.0961711898309929
65,1.5,2,1,0.378740363662329,1,0.0711013427706149
15,1.3,3,0,0.16556691599533,0.863,0.153626084266135
35,1.3,3,1,0.357503560139425,0.9985,0.124196674233383
50,1.3,3,1,0.303794870967989,1,0.0834555691450138
65,1.3,3,1,0.370290841573646,1,0.0939457885274494
15,1.5,3,0,0.33693453010102,0.955,0.201744466980426
35,1.5,3,1,0.299975963301489,0.983,0.135507761269653
50,1.5,3,0,0.195537697223596,0.97,0.104540615696199
65,1.5,3,1,0.294780533026794,1,0.0869154917015189
15,1.3,4,0,0.2650755788739,0.9405,0.173501451486143
35,1.3,4,0,0.122157471553887,0.85,0.114712051580455
50,1.3,4,1,0.220916708182718,0.989,0.0972229950618413
65,1.3,4,0,0.0988059035374804,0.8945,0.0786433759211759
15,1.5,4,1,0.477703742934105,0.9845,0.221309905663317
35,1.5,4,1,0.389397430837478,0.998,0.123982731100209
50,1.5,4,1,0.280265536742932,0.9915,0.107997995451413
65,1.5,4,0,0.120694456425439,0.939,0.0758873880242826
50,1,1,0,0.0877127275925346,0.8815,0.0750030343208836
15,1.3,1,0,0.281927491556232,0.9315,0.187652515022686
35,1.3,1,1,0.261432598962859,0.9915,0.10222456994041
50,1.3,1,1,0.375724760356702,1,0.0974090781351182
65,1.3,1,1,0.291013714192739,0.9995,0.0868342383042654
15,1.5,1,1,0.399330629100934,0.993,0.164972557223559
35,1.5,1,1,0.383568218697788,0.9995,0.0928715783650722
50,1.5,1,1,0.442859598698333,1,0.100939804092415
65,1.5,1,1,0.273450702251263,1,0.0727379555155204
15,1.3,2,0,0.0360215023711661,0.585,0.165783549401662
35,1.3,2,0,0.0618598842095684,0.7435,0.0971740987277891
50,1.3,2,0,0.153752063999611,0.9725,0.082268922868719
65,1.3,2,0,0.151468218440075,0.9705,0.0782601458994922
15,1.5,2,0,0.126401296268359,0.744,0.200103529621086
35,1.5,2,1,0.378730120211109,0.9985,0.128889684463539
50,1.5,2,1,0.257714346490581,0.9955,0.094271159804851
65,1.5,2,1,0.272882410246272,1,0.0693455369991352
